41      2    4    0.00000   -1.47969   11.82431    9.42045 #  Si
42      2    4    0.00000    1.12532   11.02241    6.11211 #  Si
43      2    4    0.00000    3.11182    9.69443   13.67663 #  Si
44      2    4    0.00000    1.44606   12.09381   12.55897 #  Si
45      2    4    0.00000    4.92064   13.63552    2.59572 #  Si
46      2    4    0.00000    8.02200    1.71099    3.11878 #  Si
47      2    4    0.00000    9.66075    3.15944   15.71731 #  Si
48      2    4    0.00000   11.17739    2.88310   10.91147 #  Si
49      2    4    0.00000    9.48037    4.23273    1.96718 #  Si
50      2    4    0.00000    6.32758    6.49933    4.01999 #  Si
51      2    4    0.00000    8.99135    6.74780    0.15853 #  Si
52      2    4    0.00000    9.89702    5.76239    8.27740 #  Si
53      2    4    0.00000    6.78844    7.86246   10.55426 #  Si
54      2    4    0.00000    8.85988    7.18480    5.59087 #  Si
55      2    4    0.00000   10.67106    5.01507   13.23502 #  Si
56      2    4    0.00000    9.45609    7.70202   12.27092 #  Si
57      2    4    0.00000    9.80642    9.42402    1.17566 #  Si
58      2    4    0.00000    3.64530   11.39604    4.35395 #  Si
59      2    4    0.00000    6.37442   11.42033    0.91673 #  Si
60      2    4    0.00000    7.24917   10.34899    8.88843 #  Si
61      2    4    0.00000    2.50693   12.10929    9.80075 #  Si
62      2    4    0.00000    5.88885   11.69077    6.43011 #  Si
63      2    4    0.00000    9.14962   10.16857   14.22552 #  Si
64      2    4    0.00000    3.92876   11.48044   15.95701 #  Si
65      2    4    0.00000    7.84102   12.55030   12.83603 #  Si
66      2    1    0.00000   -1.06567    3.02867   12.37461 #   C
67      2    1    0.00000   11.95736    4.89969    5.46518 #   C
68      2    1    0.00000   -2.83534    9.08402   14.53295 #   C
69      2    1    0.00000   -0.94705    8.92975   11.54177 #   C
70      2    1    0.00000    3.03866    1.41894    2.18836 #   C
71      2    1    0.00000    4.60038    2.80906   17.05217 #   C
72      2    1    0.00000    6.07329    1.66940   11.23119 #   C
73      2    1    0.00000    7.40102    4.41520   11.69570 #   C
74      2    1    0.00000    1.35264    5.69960    4.29178 #   C
75      2    1    0.00000    1.02985   10.00040    1.94968 #   C
76      2    1    0.00000    5.30567    7.47416    7.60114 #   C
77      2    1    0.00000    1.68197    8.83992   14.42347 #   C
78      2    1    0.00000    8.08486    0.35449    1.85043 #   C
79      2    1    0.00000    8.01310    3.65388   16.42240 #   C
80      2    1    0.00000    9.79648    2.35332    9.78761 #   C
81      2    1    0.00000   11.70762    1.45466   11.98056 #   C
82      2    1    0.00000    6.88903    4.46230    8.05426 #   C
83      2    1    0.00000    6.48803    7.99519    2.96220 #   C
84      2    1    0.00000    8.40820    8.95483    5.50543 #   C
85      2    1    0.00000    8.89957    9.59642    8.58630 #   C
86      2    1    0.00000   -6.23545   12.40566    2.75794 #   C
87      2    1    0.00000    7.35210   11.95736    5.33630 #   C
88      2    1    0.00000    5.25128   13.29268    7.13000 #   C
89      2    1    0.00000    7.50896    9.87368   15.05238 #   C
90      2    1    0.00000    4.70238   13.03156   15.29159 #   C
91      2    1    0.00000    2.14047   11.62659   16.47332 #   C
92      2    1    0.00000    4.28935   11.74674    9.98413 #   C
93      2    1    0.00000    6.25865   11.64225   12.56886 #   C
94      2    2    0.41000   13.90207    1.48417    9.41481 #   H
95      2    2    0.41000   13.08054    2.89305    7.57789 #   H
96      2    2    0.41000   -2.75414    5.50425   15.57888 #   H
97      2    2    0.41000   -1.87982    6.67374    5.27514 #   H
98      2    2    0.41000    1.19742    5.87264   13.54385 #   H
99      2    2    0.41000   -3.45668   12.05272    2.84323 #   H
100     2    2    0.41000   -2.90007   12.30774    6.02962 #   H
101     2    2    0.41000   -0.99628   11.15414   14.92057 #   H
102     2    2    0.41000   -3.32588   11.69014   15.30383 #   H
103     2    2    0.41000   -4.52768   10.67019   11.66531 #   H
104     2    2    0.41000    3.60842    1.21531   10.03380 #   H
105     2    2    0.41000    7.10800    0.65590   15.59058 #   H
106     2    2    0.41000    2.46470    4.57760   17.29408 #   H
107     2    2    0.41000    2.28596    3.12474    9.26264 #   H
108     2    2    0.41000    5.16940    3.53884    1.46697 #   H
109     2    2    0.41000    5.71218    5.72894   14.62626 #   H
110     2    2    0.41000    3.55034    9.06889    8.70111 #   H
111     2    2    0.41000   -0.10690   10.54509    5.47405 #   H
112     2    2    0.41000   -0.59514    8.93520   16.89727 #   H
113     2    2    0.41000   -0.35316   11.69927   10.33711 #   H
114     2    2    0.41000    0.15017   11.40347   12.55140 #   H
115     2    2    0.41000    8.96008    1.49611    4.25696 #   H
116     2    2    0.41000   10.76946    3.09922   16.70286 #   H
117     2    2    0.41000   10.45995    3.49147    1.15592 #   H
118     2    2    0.41000    7.67166    7.42260    0.07632 #   H
119     2    2    0.41000    8.99492    5.63209    9.43989 #   H
120     2    2    0.41000   10.26589    4.45060    7.70529 #   H
121     2    2    0.41000    7.30946    7.00164    9.49097 #   H
122     2    2    0.41000   10.00381   10.14740   -0.10144 #   H
123     2    2    0.41000    7.63308   12.00502    0.38363 #   H
124     2    2    0.41000    8.43470    9.66185    1.68158 #   H
125     2    2    0.41000    6.58773   10.60048    2.12657 #   H
126     2    2    0.41000    2.27706   13.09340    8.72914 #   H
127     2    2    0.41000    7.69023   13.56232   13.89147 #   H
128     2    2    0.41000   -0.10152    3.45930   12.07877 #   H
129     2    2    0.41000   -1.84513    3.65613   11.92348 #   H
130     2    2    0.41000   -1.12537    2.02058   11.94897 #   H
131     2    2    0.41000   11.29021    4.05217    5.68179 #   H
132     2    2    0.41000   12.05419    5.48820    6.38586 #   H
133     2    2    0.41000   -2.00210    8.44035   14.23333 #   H
134     2    2    0.41000   -3.69112    8.87819   13.87729 #   H
135     2    2    0.41000   -3.13039    8.79607   15.55158 #   H
136     2    2    0.41000   -0.62315    9.27723   10.55256 #   H
137     2    2    0.41000   -0.16673    9.21678   12.25578 #   H
138     2    2    0.41000   -1.85946    9.46504   11.81820 #   H
139     2    2    0.41000    3.93219    0.78772    2.08184 #   H
140     2    2    0.41000    3.02917    2.14830    1.37153 #   H
141     2    2    0.41000    2.15421    0.78957    2.07539 #   H
142     2    2    0.41000    5.32039    3.55661   17.41072 #   H
143     2    2    0.41000    5.10402    2.16715   16.31990 #   H
144     2    2    0.41000    6.97491    1.06642   11.04382 #   H
145     2    2    0.41000    5.75281    2.08572   10.27021 #   H
146     2    2    0.41000    5.29101    0.99085   11.59313 #   H
147     2    2    0.41000    6.69987    4.88649   10.99302 #   H
148     2    2    0.41000    8.31476    4.15392   11.15540 #   H
149     2    2    0.41000    7.65719    5.15697   12.46171 #   H
150     2    2    0.41000    1.69968    4.86735    4.90784 #   H
151     2    2    0.41000    1.93354    5.68274    3.36573 #   H
152     2    2    0.41000    0.29587    5.54552    4.04055 #   H
153     2    2    0.41000    0.47904   10.59907    2.68791 #   H
154     2    2    0.41000    0.35227    9.22536    1.56367 #   H
155     2    2    0.41000    1.30783   10.65003    1.10941 #   H
156     2    2    0.41000    5.25526    8.54521    7.37969 #   H
157     2    2    0.41000    6.35487    7.15859    7.54787 #   H
158     2    2    0.41000    4.94316    7.30787    8.62198 #   H
159     2    2    0.41000    2.02749    7.98089   15.00906 #   H
160     2    2    0.41000    1.02329    8.45469   13.63890 #   H
161     2    2    0.41000    1.08417    9.48794   15.07505 #   H
162     2    2    0.41000    9.04856    0.32032    1.32424 #   H
163     2    2    0.41000    7.28761    0.48713    1.10479 #   H
164     2    2    0.41000    7.99050    4.60995   16.94521 #   H
165     2    2    0.41000    7.68497    2.87759   17.12886 #   H
166     2    2    0.41000    7.27671    3.70341   15.60986 #   H
167     2    2    0.41000    9.02654    1.79896   10.33976 #   H
168     2    2    0.41000   10.19080    1.68100    9.01080 #   H
169     2    2    0.41000    9.32272    3.19768    9.27569 #   H
170     2    2    0.41000   12.46619    0.84668   11.46982 #   H
171     2    2    0.41000   10.83717    0.81553   12.18534 #   H
172     2    2    0.41000   12.12066    1.77836   12.94367 #   H
173     2    2    0.41000    7.47454    4.98643    7.29098 #   H
174     2    2    0.41000    7.47407    3.61073    8.42705 #   H
175     2    2    0.41000    6.69383    5.14334    8.88714 #   H
176     2    2    0.41000    5.69240    8.02769    2.20921 #   H
177     2    2    0.41000    7.45192    8.04033    2.44479 #   H
178     2    2    0.41000    6.37054    8.89922    3.57199 #   H
179     2    2    0.41000    8.34824    9.22437    4.44406 #   H
180     2    2    0.41000    9.19379    9.57498    5.94198 #   H
181     2    2    0.41000    7.45270    9.18852    5.98466 #   H
182     2    2    0.41000    9.53919   10.21476    7.95133 #   H
183     2    2    0.41000    8.83675    8.59454    8.15235 #   H
184     2    2    0.41000    9.40676    9.51245    9.55796 #   H
185     2    2    0.41000   -6.24057   12.75461    1.71767 #   H
186     2    2    0.41000   -6.30752   13.28461    3.41020 #   H
187     2    2    0.41000    7.33698   11.21523    4.52933 #   H
188     2    2    0.41000    8.30920   11.86515    5.85911 #   H
189     2    2    0.41000    7.29491   12.95246    4.88680 #   H
190     2    2    0.41000    5.92461   13.66487    7.91369 #   H
191     2    2    0.41000    4.23858   13.21246    7.54626 #   H
192     2    2    0.41000    7.60043    9.27880   15.96368 #   H
193     2    2    0.41000    6.78060    9.37344   14.40139 #   H
194     2    2    0.41000    7.08150   10.83978   15.35664 #   H
195     2    2    0.41000    4.29863   13.31726   14.31429 #   H
196     2    2    0.41000    5.79201   12.92442   15.19765 #   H
197     2    2    0.41000    4.50414   13.86360   15.98215 #   H
198     2    2    0.41000    1.85861   10.73548   17.05245 #   H
199     2    2    0.41000    1.42171   11.75554   15.65693 #   H
200     2    2    0.41000    2.05026   12.49690   17.14183 #   H
201     2    2    0.41000    4.62321   11.27111    9.05430 #   H
202     2    2    0.41000    4.45592   11.02937   10.79218 #   H
203     2    2    0.41000    4.91243   12.63244   10.14316 #   H
204     2    2    0.41000    5.92058   11.18659   13.50422 #   H
205     2    2    0.41000    6.35135   10.85526   11.81306 #   H
206     2    2    0.41000    5.47556   12.33820   12.25358 #   H
207     2    3   -0.82000   -0.87745    2.50662    4.71792 #   O
208     2    3   -0.82000    0.39066    1.02336    6.44444 #   O
209     2    3   -0.82000   -0.45322    1.87692   14.99298 #   O
210     2    3   -0.82000   -2.24595    4.05388   17.60719 #   O
211     2    3   -0.82000   -0.70809    3.75419    9.04954 #   O
212     2    3   -0.82000    0.59125    3.67887    6.72316 #   O
213     2    3   -0.82000   -0.86378    5.79798    7.39422 #   O
214     2    3   -0.82000   -0.57070    4.48426   14.74562 #   O
215     2    3   -0.82000   -2.63885    6.76638   10.76777 #   O
216     2    3   -0.82000   -1.23395    6.39198   12.95978 #   O
217     2    3   -0.82000   -3.45913    8.89365    9.36754 #   O
218     2    3   -0.82000   -1.99651    8.18483    7.27643 #   O
219     2    3   -0.82000   -4.74789   11.04242    4.77124 #   O
220     2    3   -0.82000   -3.80086   10.13104    7.04385 #   O
221     2    3   -0.82000   -5.27900   12.33518    7.01680 #   O
222     2    3   -0.82000   -2.47429   11.46498   12.89817 #   O
223     2    3   -0.82000   -4.28170   13.22464   11.98881 #   O
224     2    3   -0.82000    1.74028    2.46821    4.63200 #   O
225     2    3   -0.82000    2.72085    1.18044    7.65784 #   O
226     2    3   -0.82000    4.09549    1.33323    4.79401 #   O
227     2    3   -0.82000    6.20454    0.32218    5.91845 #   O
228     2    3   -0.82000    1.96855    2.52071   15.91219 #   O
229     2    3   -0.82000    7.40608    2.23754   13.62199 #   O
230     2    3   -0.82000    3.86704    3.72628    3.64724 #   O
231     2    3   -0.82000    0.27684    7.77134    5.95764 #   O
232     2    3   -0.82000    3.78206    5.64191    1.85105 #   O
233     2    3   -0.82000    4.65919    2.81135    8.37911 #   O
234     2    3   -0.82000    5.86322    2.96127    5.97954 #   O
235     2    3   -0.82000    1.39566    5.41077    8.73101 #   O
236     2    3   -0.82000    0.08104    6.44322   10.70314 #   O
237     2    3   -0.82000    2.79445    7.10463    6.31065 #   O
238     2    3   -0.82000    4.27064    4.93153    6.82371 #   O
239     2    3   -0.82000    3.48917    4.54103   15.02144 #   O
240     2    3   -0.82000    5.20073    3.67194   13.19610 #   O
241     2    3   -0.82000   -0.23061    7.00477   15.31644 #   O
242     2    3   -0.82000    2.07026    6.50796    0.00289 #   O
243     2    3   -0.82000   -1.57942    6.67485   17.53978 #   O
244     2    3   -0.82000    2.75338    6.86249   10.69049 #   O
245     2    3   -0.82000    3.87956    6.00510   12.88915 #   O
246     2    3   -0.82000    2.01974    8.45606    4.10303 #   O
247     2    3   -0.82000    3.23601    8.20728    1.66332 #   O
248     2    3   -0.82000    1.21330    8.10045    8.95182 #   O
249     2    3   -0.82000   -1.55715   10.50582    8.43996 #   O
250     2    3   -0.82000   -1.30342   13.15139    8.47074 #   O
251     2    3   -0.82000   -2.86277   11.93582   10.26061 #   O
252     2    3   -0.82000    1.85322    9.86906    7.00442 #   O
253     2    3   -0.82000    0.80496   12.26952    7.10839 #   O
254     2    3   -0.82000    3.76721    8.65936   12.56586 #   O
255     2    3   -0.82000    2.65922   11.04829   12.87033 #   O
256     2    3   -0.82000    1.40104   13.27665   13.66457 #   O
257     2    3   -0.82000    6.47741    1.75808    3.69786 #   O
258     2    3   -0.82000    9.45128    1.61807   15.15472 #   O
259     2    3   -0.82000   12.41795    3.45906    9.97182 #   O
260     2    3   -0.82000    8.34370    3.17382    2.44302 #   O
261     2    3   -0.82000   10.24388    4.90596    3.22688 #   O
262     2    3   -0.82000    6.10341    5.14503    3.12423 #   O
263     2    3   -0.82000    4.97049    6.68268    4.90924 #   O
264     2    3   -0.82000    8.76870    5.40810    1.07793 #   O
265     2    3   -0.82000   11.26460    6.49569    8.81818 #   O
266     2    3   -0.82000    5.37688    7.23221   11.08203 #   O
267     2    3   -0.82000   10.23182    7.05389    4.72379 #   O
268     2    3   -0.82000    7.64570    6.25062    4.98009 #   O
269     2    3   -0.82000    9.15456    6.66147    7.12284 #   O
270     2    3   -0.82000   10.11272    4.15497   14.49690 #   O
271     2    3   -0.82000   10.68354    4.13696   11.86208 #   O
272     2    3   -0.82000   10.55019    7.79093   11.06111 #   O
273     2    3   -0.82000    7.91831    7.87174   11.74320 #   O
274     2    3   -0.82000    9.63888    6.27799   13.03091 #   O
275     2    3   -0.82000   10.00765    7.81136    0.92631 #   O
276     2    3   -0.82000   -4.79871    9.97214    2.29976 #   O
277     2    3   -0.82000    3.65816   10.28349    3.16330 #   O
278     2    3   -0.82000    4.02640   12.83036    3.68812 #   O
279     2    3   -0.82000    2.13466   11.55103    4.94344 #   O
280     2    3   -0.82000    5.39514   12.68300    1.35141 #   O
281     2    3   -0.82000    6.49860    9.37963   10.00264 #   O
282     2    3   -0.82000    7.46684   11.85077    9.51605 #   O
283     2    3   -0.82000    1.75055   10.65538    9.53074 #   O
284     2    3   -0.82000    1.79237   12.79427   11.12499 #   O
285     2    3   -0.82000    4.68624   10.98157    5.52855 #   O
286     2    3   -0.82000    6.25578   10.56183    7.60020 #   O
287     2    3   -0.82000    9.70889    8.89722   13.33727 #   O
288     2    3   -0.82000    4.13443   10.20615   14.87475 #   O
289     2    3   -0.82000    4.71913   11.13702   17.38409 #   O
290     2    3   -0.82000    9.03326   11.47717   13.24199 #   O
291     3    4    0.00000    2.59550    0.86388   13.14484 #  Si
292     3    1    0.00000    2.35577    2.49647   12.28503 #   C
293     3    1    0.00000    4.09802    0.82290   14.26328 #   C
294     3    2    0.41000    1.36720    0.51939   13.89492 #   H
295     3    2    0.41000    1.59281    2.40307   11.50268 #   H
296     3    2    0.41000    3.28383    2.85965   11.82991 #   H
297     3    2    0.41000    2.02567    3.25353   13.00994 #   H
298     3    2    0.41000    4.48225    1.83666   14.39945 #   H
299     4    4    0.00000    0.01363    2.73123    0.83254 #  Si
300     4    1    0.00000    1.04866    4.05509    1.54435 #   C
301     4    2    0.41000    1.82470    4.39029    0.85482 #   H
302     4    2    0.41000    1.52207    3.70807    2.46378 #   H
303     4    2    0.41000    0.43808    4.92623    1.79882 #   H
304     4    3   -0.82000   -0.53788    1.81494    2.08521 #   O
305     4    3   -0.82000    0.86190    1.69552   -0.08198 #   O
306     5    4    0.00000   -2.18596    7.74773    2.80965 #  Si
307     5    4    0.00000   -2.26774    9.74815    0.42051 #  Si
308     5    1    0.00000   -2.13193    9.17051    4.00050 #   C
309     5    2    0.41000   -0.93868    6.93749    2.81903 #   H
310     5    2    0.41000   -2.16974   10.96028    1.28371 #   H
311     5    2    0.41000   -2.17752   10.12582    3.45969 #   H
312     5    2    0.41000   -1.19054    9.16410    4.56213 #   H
313     5    2    0.41000   -2.96730    9.13081    4.70853 #   H
314     5    3   -0.82000   -3.40838    6.68461    3.12199 #   O
315     5    3   -0.82000   -2.30890    8.34430    1.27768 #   O
316     6    4    0.00000   -6.88634   12.64815   10.05790 #  Si
317     6    2    0.41000   -5.77774   11.69871   10.22435 #   H
318     6    3   -0.82000   -6.44436   13.77662    8.95695 #   O
319     6    3   -0.82000   -7.32393   13.34861   11.46808 #   O
320     7    1    0.00000   -6.11038   13.49275   16.63224 #   C
321     7    2    0.41000   -5.62670   12.97011   15.79829 #   H
322     7    2    0.41000   -7.04529   12.96726   16.87307 #   H
323     8    1    0.00000   12.36512    5.42619    0.05533 #   C
324     8    2    0.41000   12.34043    5.60877    1.13236 #   H
325     8    2    0.41000   11.59431    4.68886   -0.19236 #   H
326     9    1    0.00000    3.83254    7.65604   17.22196 #   C
327     9    2    0.41000    3.79029    8.55798   16.60252 #   H
328     9    2    0.41000    3.81186    6.77931   16.55788 #   H
329    10    1    0.00000    8.59686    7.00191   16.09281 #   C
330    10    2    0.41000    7.75324    6.93076   15.39100 #   H
331    10    2    0.41000    9.14163    6.05767   16.04571 #   H
332    10    2    0.41000    9.28027    7.77447   15.72119 #   H
333    11    2    0.41000   13.00592    3.02535   14.64739 #   H
334    12    2    0.41000   -4.49984   10.49342   17.21240 #   H
335    13    2    0.41000   -2.08323   10.41906   17.17520 #   H
336    14    2    0.41000    7.65321    1.15720    7.85745 #   H
337    15    2    0.41000   11.14442    1.17078    2.00864 #   H
338    16    2    0.41000   -3.65738    5.52161   13.52598 #   H
339    17    2    0.41000   -5.45890   10.43297   15.21737 #   H
340    18    2    0.41000   -2.28123    4.44189    2.82418 #   H
341    19    2    0.41000   -4.43341   12.74879   -0.13026 #   H
342    20    2    0.41000   -2.73022    4.49393    5.23505 #   H
343    21    2    0.41000   11.10654    7.04877   17.19543 #   H
344    22    2    0.41000   -2.14190   13.76620   13.81458 #   H
345    23    2    0.41000   -3.17642   13.94031   15.24534 #   H
346    24    2    0.41000    5.32776    1.51015    0.27214 #   H
347    25    2    0.41000    5.81436    6.98762    0.10068 #   H
348    26    2    0.41000    0.89165   12.92892    2.34467 #   H
349    27    2    0.41000    8.53570   11.80996    2.91934 #   H
350    28    2    0.41000   12.27001    0.49095    6.31823 #   H


